PID;ExterCond;ExterQual;HeatingQC;KitchenQual;MSZoning;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;Foundation;Heating;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;Kitchen;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;Fence;MSSubClass;GrLivArea;FullBath;HalfBath;Bedroom;SaleType;SaleCondition;SalePrice;MoSold;YrSold;GarageCond;GarageType;GarageYrBlt;GarageCars;GarageQual;GarageFinish;GarageArea;BsmtUnfSF;BsmtCond;BsmtHalfBath;BsmtFinType1;BsmtFinType2;TotalBsmtSF;BsmtExposure;BsmtFullBath;BsmtQual;BsmtFinSF2;BsmtFinSF1;MiscFeature;MiscVal;PoolQC;PoolArea;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd
527108090;3;2;1;2;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;887;1134;0;1;9;Typ ;1;Gd;Y;0;100;0;0;0;NA   ;60;2021,0;2.0;1.0;3.0;New  ;Partial;274725;9;2006;TA;BuiltIn;2006;2;TA;RFn;422;868;Gd;0;Unf;Unf;868;No;0;Ex;0;0;NA;;NA;;168;23257;Pave;NA  ;Irregular           ;HLS;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;2006;2006
527110020;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;22;PConc ;GasA ;Y;SBrkr;804;670;0;1;7;Typ ;1;TA;Y;120;72;0;0;0;NA   ;80;1474,0;2.0;1.0;3.0;WD   ;Normal ;168500;5;2009;TA;BuiltIn;1995;2;TA;Fin;400;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;Shed;700;NA;;;8530;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1995;1996
527110080;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;794;676;0;1;6;Typ ;0;NA;Y;0;75;0;0;0;NA   ;60;1470,0;2.0;0.0;3.0;WD   ;Normal ;177000;7;2007;TA;Attchd;1997;2;TA;Fin;388;612;TA;1;GLQ;Unf;794;Av;0;Gd;0;182;NA;;NA;;;13869;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;6;1997;1997
527110120;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;916;684;0;1;7;Typ ;1;TA;Y;100;38;0;0;0;NA   ;60;1600,0;2.0;1.0;3.0;WD   ;Normal ;169000;8;2007;TA;Attchd;1997;2;TA;Fin;460;916;TA;0;Unf;Unf;916;Av;0;Gd;0;0;NA;;NA;;57;8773;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;1997
527110130;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;754;630;0;1;7;Typ ;1;TA;Y;0;0;0;0;0;NA   ;80;1384,0;2.0;1.0;3.0;WD   ;Normal ;161500;3;2007;TA;BuiltIn;1997;2;TA;Fin;390;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;NA;;NA;;56;8872;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;6;5;1997;1997
527126030;3;2;1;1;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1652;0;0;1;6;Typ ;0;NA;Y;96;48;0;0;0;NA   ;120;1652,0;2.0;0.0;2.0;WD   ;Normal ;251000;8;2007;TA;Attchd;2000;2;TA;RFn;499;298;TA;0;GLQ;Unf;1494;Av;1;Gd;0;1196;NA;;NA;;41;5330;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2000;2000
527127100;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;2522;0;0;1;8;Typ ;1;Gd;Y;182;57;0;0;0;NA   ;120;2522,0;2.0;0.0;1.0;WD   ;Normal ;375000;11;2009;TA;Attchd;2004;2;TA;Fin;564;243;TA;0;GLQ;Unf;2208;Av;1;Ex;0;1965;NA;;NA;;28;7296;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2004;2005
527127140;3;2;1;1;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1593;0;0;1;5;Typ ;1;Gd;Y;0;120;0;0;224;NA   ;120;1593,0;1.0;1.0;0.0;WD   ;Normal ;286000;8;2008;TA;Attchd;2001;2;TA;Fin;682;440;TA;0;GLQ;Unf;1593;Av;1;Ex;0;1153;NA;;NA;;41;4923;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2001;2002
527127150;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1338;0;0;1;6;Typ ;0;NA;Y;0;0;170;0;0;NA   ;120;1338,0;2.0;0.0;2.0;WD   ;Normal ;213500;4;2010;TA;Attchd;2001;2;TA;Fin;582;722;TA;0;GLQ;Unf;1338;Mn;1;Gd;0;616;NA;;NA;;41;4920;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2001;2001
527131030;3;2;1;1;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1659;0;0;1;5;Typ ;1;Ex;Y;212;59;0;0;0;NA   ;120;1659,0;2.0;0.0;2.0;WD   ;Normal ;278000;10;2009;TA;Attchd;2000;2;TA;Fin;499;343;TA;0;GLQ;Unf;1501;No;1;Gd;0;1158;NA;;NA;;40;5664;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;2000;2000
527131110;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1682;0;0;1;6;Min1;1;TA;Y;0;0;0;0;0;NA   ;120;1682,0;1.0;1.0;1.0;WD   ;Normal ;247900;7;2008;TA;Attchd;1997;2;TA;Fin;528;1008;TA;0;GLQ;Unf;1664;Mn;1;Ex;0;656;NA;;NA;;45;6264;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Stone Brook        ;Norm                          ;Normal;1Fam  ;1Story;8;5;1997;1997
527132090;3;3;1;3;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1478;0;0;1;5;Typ ;0;NA;Y;168;43;0;0;0;NA   ;120;1478,0;2.0;0.0;2.0;WD   ;Normal ;240000;7;2009;TA;Attchd;1998;2;TA;Fin;495;1077;TA;0;GLQ;Unf;1418;Av;1;Gd;0;341;NA;;NA;;61;7380;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Stone Brook        ;Norm                          ;Normal;1Fam  ;1Story;8;5;1998;1998
527140090;3;2;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;1337;0;0;1;5;Typ ;1;TA;Y;96;0;70;168;0;NA   ;120;1337,0;2.0;0.0;2.0;WD   ;Normal ;180000;10;2008;TA;Attchd;1993;2;TA;RFn;462;604;TA;0;GLQ;Unf;1337;No;1;Gd;0;733;NA;;NA;;41;5395;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1993;1993
527145080;3;2;1;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;1280;0;0;1;5;Typ ;0;NA;Y;0;82;0;0;144;NA   ;120;1280,0;2.0;0.0;2.0;WD   ;Normal ;191500;1;2010;TA;Attchd;1992;2;TA;RFn;506;1017;TA;0;ALQ;Unf;1280;No;0;Gd;0;263;NA;;NA;;43;5005;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1992;1992
527145090;3;2;1;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;1280;0;0;1;5;Typ ;0;NA;Y;0;82;0;0;144;NA   ;120;1280,0;2.0;0.0;2.0;WD   ;Normal ;180000;8;2008;TA;Attchd;1992;2;TA;RFn;506;1280;TA;0;Unf;Unf;1280;Mn;0;Gd;0;0;NA;;NA;;39;5070;Pave;NA  ;Slightly irregular  ;HLS;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1992;1992
527146010;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1734;0;0;1;6;Typ ;0;NA;Y;52;50;0;0;0;NA   ;120;1734,0;2.0;0.0;2.0;WD   ;Normal ;239500;9;2009;TA;Attchd;1995;2;TA;RFn;528;846;TA;0;GLQ;Unf;1587;No;1;Gd;0;741;NA;;NA;;57;8013;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1995;1996
527146030;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1616;0;0;1;5;Typ ;1;TA;Y;237;152;0;0;0;NA   ;120;1616,0;2.0;0.0;2.0;WD   ;Normal ;236500;3;2010;TA;Attchd;1995;2;TA;RFn;608;415;TA;0;GLQ;Unf;1595;No;1;Gd;0;1180;NA;;NA;;39;5389;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;TwnhsE;1Story;8;5;1995;1996
527146135;3;2;1;2;6;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;2079;608;0;1;9;Typ ;0;NA;Y;168;12;0;0;0;NA   ;160;2687,0;2.0;1.0;4.0;WD   ;Normal ;270000;12;2006;TA;Attchd;1994;2;TA;Fin;618;2062;TA;0;Unf;Unf;2062;No;0;Gd;0;0;NA;;NA;;68;13108;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Stone Brook        ;Norm                          ;Normal;1Fam  ;2Story;8;5;1994;1994
527158020;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;112;PConc ;GasA ;Y;SBrkr;1169;0;0;1;6;Typ ;1;TA;Y;0;26;0;0;144;MnPrv;20;1169,0;2.0;0.0;3.0;WD   ;Normal ;183500;7;2006;TA;Attchd;1993;2;TA;Fin;402;455;TA;1;GLQ;Unf;1160;No;0;Gd;0;705;NA;;NA;;;8076;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;6;6;1993;1994
527158090;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;32;PConc ;GasA ;Y;SBrkr;924;770;0;1;7;Typ ;1;TA;Y;256;64;0;0;0;MnPrv;80;1694,0;2.0;1.0;3.0;WD   ;Normal ;160000;3;2007;TA;BuiltIn;1994;2;TA;Fin;398;206;TA;0;LwQ;Unf;392;No;0;Gd;0;186;NA;;NA;;;10147;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;6;5;1994;1994
527161010;3;3;1;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;926;678;0;1;7;Typ ;1;TA;Y;0;36;0;0;0;NA   ;60;1604,0;2.0;1.0;3.0;WD   ;Normal ;181000;7;2008;TA;Attchd;1997;2;TA;Fin;470;926;TA;0;Unf;Unf;926;No;0;Gd;0;0;NA;;NA;;100;10839;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1997;1998
527161040;3;2;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;751;631;0;1;7;Typ ;1;TA;Y;256;0;0;0;0;NA   ;80;1382,0;2.0;1.0;3.0;WD   ;Normal ;177500;2;2009;TA;BuiltIn;1998;2;TA;Fin;396;195;TA;0;GLQ;Unf;384;No;0;Gd;0;189;NA;;NA;;57;8923;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1998;1998
527161090;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;947;767;0;1;7;Typ ;1;TA;Y;256;48;0;0;0;NA   ;60;1714,0;2.0;1.0;3.0;WD   ;Abnorml;180000;4;2007;TA;Attchd;2000;2;TA;Fin;451;52;TA;0;ALQ;Unf;923;No;1;Gd;0;871;NA;;NA;;;8637;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1999;2000
527162080;3;2;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;691;862;0;1;6;Typ ;0;NA;Y;0;44;0;0;0;NA   ;60;1553,0;2.0;1.0;3.0;WD   ;Normal ;178750;8;2007;TA;Attchd;1996;2;TA;Fin;420;277;TA;0;Rec;Unf;691;No;0;Gd;0;414;NA;;NA;;63;7875;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1996;1996
527162090;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;38;PConc ;GasA ;Y;SBrkr;1253;0;0;1;6;Typ ;1;TA;Y;220;21;0;0;0;NA   ;20;1253,0;2.0;0.0;3.0;WD   ;Normal ;176000;6;2007;TA;Attchd;1995;2;TA;Fin;402;1237;Gd;0;Unf;Unf;1237;No;0;Gd;0;0;NA;;NA;;63;7875;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;7;5;1995;1996
527162110;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;40;PConc ;GasA ;Y;SBrkr;885;833;0;1;7;Typ ;1;TA;Y;0;94;0;0;291;NA   ;60;1718,0;2.0;1.0;3.0;WD   ;Normal ;185000;12;2009;TA;Attchd;1998;2;TA;Fin;427;832;TA;0;Unf;Unf;832;No;0;Gd;0;0;NA;;NA;;74;10141;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1998;1998
527162120;3;2;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;952;684;0;1;7;Typ ;1;TA;Y;0;84;0;0;0;NA   ;60;1636,0;2.0;1.0;3.0;WD   ;Normal ;191000;10;2009;TA;Attchd;1998;2;TA;Fin;440;476;TA;0;GLQ;Unf;952;No;1;Gd;0;476;NA;;NA;;60;7500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1998;1999
527162130;3;3;2;2;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1028;776;0;1;7;Typ ;1;TA;Y;140;60;0;0;0;NA   ;60;1804,0;2.0;1.0;3.0;WD   ;Normal ;189000;6;2010;TA;Attchd;1999;2;TA;Fin;442;994;TA;0;Unf;Unf;994;No;0;TA;0;0;NA;;NA;;60;7500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1999;1999
527162140;3;3;1;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;957;1342;0;1;7;Typ ;1;TA;Y;188;30;0;0;0;NA   ;60;2299,0;3.0;1.0;5.0;WD   ;Normal ;204000;8;2007;TA;Attchd;1999;2;TA;Fin;482;938;TA;0;Unf;Unf;938;No;0;Gd;0;0;NA;;NA;;60;7500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1999;2003
527162180;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;932;701;0;1;7;Typ ;1;TA;Y;0;39;0;0;0;NA   ;60;1633,0;2.0;1.0;3.0;WD   ;Family ;183000;4;2008;TA;Attchd;1998;2;TA;Fin;460;932;TA;0;Unf;Unf;932;No;0;Gd;0;0;NA;;NA;;73;11184;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1998;1998
527163010;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;763;892;0;1;7;Typ ;1;TA;Y;157;84;0;0;0;NA   ;60;1655,0;2.0;1.0;3.0;WD   ;Normal ;175900;4;2010;TA;Attchd;1993;2;TA;Fin;440;763;TA;0;Unf;Unf;763;No;0;Gd;0;0;NA;;NA;;75;10000;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1993;1994
527163020;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;112;PConc ;GasA ;Y;SBrkr;697;804;0;1;6;Typ ;1;TA;Y;190;63;0;0;0;NA   ;60;1501,0;2.0;1.0;3.0;WD   ;Normal ;165600;5;2006;TA;Attchd;1993;2;TA;Fin;420;179;TA;0;ALQ;Unf;697;No;0;Gd;0;518;NA;;NA;;;7685;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1993;1994
527163040;3;2;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;799;772;0;1;7;Typ ;1;TA;Y;0;40;0;0;0;NA   ;60;1571,0;2.0;1.0;3.0;WD   ;Normal ;178000;5;2009;TA;Attchd;1993;2;TA;RFn;380;799;TA;0;Unf;Unf;799;No;0;Gd;0;0;NA;;NA;;59;7837;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;7;1993;1994
527163070;2;1;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;68;PConc ;GasA ;Y;SBrkr;680;790;0;1;6;Typ ;1;TA;Y;232;63;0;0;0;NA   ;60;1470,0;2.0;1.0;3.0;WD   ;Normal ;185000;4;2009;TA;BuiltIn;1993;2;TA;Fin;420;370;Gd;0;ALQ;Unf;680;No;0;Gd;0;310;Shed;480;NA;;;9765;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;8;1993;1993
527163080;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;52;PConc ;GasA ;Y;SBrkr;1187;0;0;1;6;Typ ;0;NA;Y;0;21;0;0;0;NA   ;20;1187,0;2.0;0.0;3.0;WD   ;Normal ;160000;8;2007;TA;Attchd;1992;2;TA;RFn;420;1168;TA;0;Unf;Unf;1168;No;0;Gd;0;0;NA;;NA;;;9556;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;7;5;1992;1993
527163100;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;773;885;0;1;8;Typ ;1;TA;Y;224;84;0;0;0;NA   ;60;1658,0;2.0;1.0;3.0;WD   ;Normal ;188000;6;2008;TA;Attchd;1995;2;TA;Fin;431;554;TA;0;GLQ;Unf;773;No;1;Gd;0;219;NA;;NA;;;8000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1995;1996
527163130;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;707;809;0;1;7;Typ ;1;TA;Y;0;46;0;0;0;NA   ;60;1516,0;2.0;1.0;3.0;WD   ;Normal ;181316;7;2009;TA;Attchd;1994;2;TA;Fin;409;107;TA;0;GLQ;Unf;707;No;1;Gd;0;600;NA;;NA;;;8803;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1994;1995
527164020;3;3;1;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;45;PConc ;GasA ;Y;SBrkr;1190;0;0;1;6;Typ ;1;TA;Y;0;21;0;0;0;NA   ;20;1190,0;2.0;0.0;3.0;WD   ;Normal ;166000;11;2009;TA;Attchd;1993;2;TA;Unf;430;1181;TA;0;Unf;Unf;1181;No;0;Gd;0;0;NA;;NA;;58;7250;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;6;5;1993;1993
527164060;3;3;2;3;6;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;808;785;0;1;7;Typ ;1;TA;Y;342;40;0;0;0;MnPrv;60;1593,0;2.0;1.0;3.0;WD   ;Normal ;178000;12;2009;TA;BuiltIn;1993;2;TA;RFn;389;808;TA;0;Unf;Unf;808;No;0;Gd;0;0;NA;;NA;;;9636;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1992;1993
527164090;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;702;779;0;1;6;Typ ;1;TA;Y;0;36;0;0;0;NA   ;60;1481,0;2.0;1.0;3.0;WD   ;Normal ;174000;3;2009;TA;Attchd;1994;2;TA;Fin;343;702;TA;0;Unf;Unf;702;No;0;Gd;0;0;NA;;NA;;65;8125;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1994;1995
527164120;3;2;1;2;6;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;1086;809;0;1;7;Typ ;1;TA;Y;143;46;0;0;0;NA   ;60;1895,0;2.0;1.0;3.0;WD   ;Normal ;194500;10;2008;TA;Attchd;1994;2;TA;Fin;409;712;TA;0;Unf;Unf;712;No;0;Gd;0;0;Shed;500;NA;;;10832;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;7;5;1994;1996
527165010;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;194;PConc ;GasA ;Y;SBrkr;851;858;0;1;7;Typ ;0;NA;Y;0;40;0;0;0;GdPrv;60;1709,0;2.0;1.0;3.0;WD   ;Normal ;185000;9;2008;TA;Attchd;1991;2;TA;Fin;416;332;TA;0;ALQ;Unf;836;No;1;Gd;0;504;NA;;NA;;;14067;Pave;NA  ;Regular             ;Lvl;AllPub;FR3    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1991;1991
527165020;3;2;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;76;PConc ;GasA ;Y;SBrkr;802;670;0;1;7;Typ ;1;TA;Y;164;0;0;0;0;NA   ;80;1472,0;2.0;1.0;3.0;WD   ;Normal ;160000;5;2007;TA;Attchd;1991;2;TA;RFn;402;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;NA;;NA;;;10784;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;FR2    ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1991;1992
527165100;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;170;PConc ;GasA ;Y;SBrkr;812;670;0;1;7;Typ ;1;TA;Y;100;25;0;0;0;NA   ;80;1482,0;2.0;1.0;3.0;WD   ;Normal ;163900;7;2007;TA;Attchd;1992;2;TA;Fin;392;384;TA;0;Unf;Unf;384;No;0;Gd;0;0;NA;;NA;;;9125;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;SLvl  ;7;5;1992;1992
527165130;3;3;2;2;6;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;106;PConc ;GasA ;Y;SBrkr;1167;0;0;1;6;Typ ;0;NA;Y;120;26;0;0;0;NA   ;20;1167,0;2.0;0.0;3.0;WD   ;Normal ;173000;7;2009;TA;Attchd;1992;2;TA;RFn;400;598;TA;0;GLQ;Unf;1158;No;1;Gd;0;560;NA;;NA;;;9248;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;6;6;1992;1992
527165170;3;3;2;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;910;732;0;1;7;Typ ;1;TA;Y;290;84;0;0;0;NA   ;60;1642,0;2.0;1.0;3.0;WD   ;Normal ;168000;7;2007;TA;Attchd;1993;2;TA;RFn;392;903;TA;0;Unf;Unf;903;No;0;Gd;0;0;NA;;NA;;;7655;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;CulDSac;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;2Story;6;5;1993;1994
527165230;2;3;1;3;6;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;1187;0;0;1;6;Typ ;0;NA;Y;483;21;0;0;0;GdPrv;20;1187,0;2.0;0.0;3.0;WD   ;Normal ;185000;3;2010;TA;Attchd;1992;2;TA;Fin;420;233;TA;0;ALQ;Unf;1168;No;1;Gd;0;935;Shed;500;NA;;;7980;Pave;NA  ;Slightly irregular  ;Lvl;AllPub;Inside ;Gtl;Gilbert            ;Norm                          ;Normal;1Fam  ;1Story;6;7;1992;2007
